Timeline (UTC),ArtifactType,Description,RecordNumber,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,UserId,UserName,RemoteHost,ExecutableInfo,HiddenRecord,Payload,HiveType,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Recursive,Deleted
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-OneX/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-OOBE-Machine/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-OobeLdr/Analytic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-NlaSvc/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-osk/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PCI/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PeerToPeerDrtEventProvider/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PeopleNearMe/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PortableDeviceStatusProvider/Analytic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PortableDeviceSyncProvider/Analytic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PowerCfg/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PowerCpl/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-PowerEfficiencyDiagnostics/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-ParentalControls/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Kernel-WHEA/Errors,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-HomeGroup Provider Service/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Kernel-WDI/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EaseOfAccess/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EFS/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventCollector/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventCollector/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventLog-WMIProvider/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventLog/Analytic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EventLog/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FailoverClustering-Client/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Fault-Tolerant-Heap/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Feedback-Service-TriggerProvider,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FileInfoMinifilter/Operational,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Firewall-CPL/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FMS/Analytic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FMS/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-FMS/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Folder Redirection/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Forwarding/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EapHost/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Forwarding/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-EapHost/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DxpTaskSyncProvider/Analytic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DirectWrite-FontCache/Tracing,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Diagnostics-PerfTrack/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Diagnostics-PerfTrack-Counters/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Resource-Exhaustion-Resolver/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Disk/Operational,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DisplayColorCalibration/Debug,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DisplayColorCalibration/Operational,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DisplaySwitch/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DNS-Client/Operational,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Documents/Performance,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DriverFrameworks-UserMode/Operational,Enabled,RegDword,1,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DUI/Diagnostic,Enabled,RegDword,0,,,True,False
2009-07-14 04:53:26.170418800+00:00,Registry,"Event Logs Logging Status | Displays the status of Windows Event Log Channels (Key Path) on this system, 0 = Disabled, 1 - Enabled",,,,,,,,,,,,,,,Software,Event Logs,CMI-CreateHive{199DAFC2-6F16-4946-BF90-5A3FC3A60902}\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-DUSER/Diagnostic,Enabled,RegDword,0,,,True,False
